issue_id,text_id,text,code,label
1298588,17,Attached patch part 9. Pass through useful default styles to cascade() — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1298588,18,Attached patch part 10. Pass through useful default styles to apply_declarations() — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1298588,19,Attached patch part 11. Pass through useful default styles to CascadePropertyFn — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1298588,21,Attached patch part 14. Remove ComputedValues::initial_values for stylo — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1298588,22,Attached patch part 15. Rip out the initial() methods on style structs in stylo — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1298588,23,Attached patch part 16. Remove StyleStructContext — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1298588,25,Attached patch Interdiff for part 16 to keep avoiding the assert — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
819493,14,Attached patch this patch moves the 'Know Your Rights' notification box to a snippet (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
819493,25,Attached patch Added unit tests and now passing serialized JSON between documents (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
819493,57,Attached patch Know Your Rights notification box has moved to be shown as default snippet on first startup (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1029919,3,Attached file testcase (obsolete) — Details,AUTO_ATTACH_TEST_CASES,0
1029919,4,Attached file testcase — Details,AUTO_ATTACH_TEST_CASES,0
1029919,8,Attached image screenshot after :hover over buttons — Details,AUTO_ATTACH_SCREENSHOT,0
966240,4,"Attached patch Remove support for <meta http-equiv=""msthemecompatible"" content=""no""> — Details — Splinter Review",AUTO_ATTACH_CODE_IMPLEMENTATION,0
947523,2,Attached file Zoomingincrashlog.txt — Details,AUTO_ATTACH_STACK_TRACE,0
947523,7,Attached video BrowserCrash.mp4 — Details,AUTO_ATTACH_SCREENSHOT,0
947523,11,Attached file 947523_dmesg — Details,AUTO_ATTACH_ERROR_MESSAGE,0
947523,87,Attached patch 1/4 - Add a GetCumulativeResolution function (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
947523,127,Attached patch 2/4 - Change the displayport storage units v2 — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
947523,128,Attached patch 3/4 - Shrink the displayport multiplier at high zooms v2 — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
947523,129,Attached patch 4/4 - Crash the tab if the texture size is going to exceed the max GL texture size v2 — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
851828,2,Attached patch Patch (v1) (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
851828,10,Attached patch rebased — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
838565,2,Attached patch cc taf and nsFind — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
833964,21,Attached patch Null out potentially dangling pointer (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1047560,3,Attached patch Enable pinning on dropbox ( — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
790547,5,Attached patch WIP - Part 1: Add sendLocationStatus in IDL (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
790547,6,Attached patch WIP - Part 2: Add SendLocationStatus in IccManager (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
790547,7,Attached patch WIP - Part 3: Add sendLocationStatus in RIL (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1407955,2,"Attached file testcase, SVG text with text-shadow (obsolete) — Details",AUTO_ATTACH_TEST_CASES,0
1362590,4,Attached file Detailed Crash Information — Details,AUTO_ATTACH_STACK_TRACE,0
1362590,5,Attached file Opt stack — Details,AUTO_ATTACH_STACK_TRACE,0
1343787,9,Attached patch 1343787_aurora_53_fix.patch — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1343787,13,Attached patch 1343787_esr52_fix.patch — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1209952,2,Attached file Crash test case — Details,AUTO_ATTACH_TEST_CASES,0
1093374,2,Attached image tab-controls.png — Details,AUTO_ATTACH_SCREENSHOT,0
1093374,10,Attached patch tabstoolbar-overflowing-tabs.patch (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1173001,4,Attached patch Part 2 - Fix up some task queue naming to make MediaDecoderReader consistent with MDSM. v1 (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1173001,12,Attached patch Part 3 - Fix up some task queue naming to make MediaDecoderReader consistent with MDSM. v1 — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1173001,13,Attached patch Part 4 - Enable tail dispatch for the decode task queue. v1 — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1033887,2,Attached patch Disable the usage of try/catch in TestSTLWrappers.cpp with clang-cl — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1033887,17,Attached patch Do not build TestSTLWrappers.cpp with clang-cl; r=bsmedberg — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1254694,24,"Attached patch Fix for engines from language packs, v2 (with test) — Details — Splinter Review",AUTO_ATTACH_CODE_IMPLEMENTATION,0
894931,29,Attached patch test — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
687754,22,"a) Maybe switching lines > this.mCurrentTab = this.selectedTab; > if (!this._previewMode) > this.mCurrentTab.removeAttribute(""unread""); > this.showTab(this.mCurrentTab); to > this.mCurrentTab = this.selectedTab; > this.showTab(this.mCurrentTab); > if (!this._previewMode) > this.mCurrentTab.removeAttribute(""unread""); if that seems more convenient. This would still keep it right were the tab gets selected and viewed, the reason why ""unread"" is getting removed. It's a clear chain of commands that are logically tight connected to each other. Like removing ""busy"" leads to setting ""unread"" (if not selected). Easy to understand and maintain. b) I can't guarantee the Listener calls do not lead to (rare) cases where ""unread"" wouldn't be removed. Is there someone able to guarantee that for now and in the future? Why even take that risk? At this point in code the tab is already selected and shouldn't have the attribute anymore. c) After those Listeners we have the code block that handles fastFind and TitleBar if not in _previewMode. The only connection I can see here is _previewMode. Does it really make sense to move it down 40+ lines to save a single 'if' and at the same time loosing the easy logical understanding of why it has to be removed (selected/viewed => read) plus wondering if those Listener calls might at some point cause something related to removing ""unread"" we haven't thought of right now. If those arguments don't catch, we can even try to move it down another 30+ lines to the TabSelect events where the _previewMode is handled too and test it there.",SOLUTION_REVIEW,1
687754,38,Attached patch Don't remove unread in preview mode (final) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1057903,9,"(In reply to Timothy Nikkel (:tn) from comment #2) > Shouldn't this go > if (!frameRef) { > ForceDiscard(); > WantDecodedFrames(); > if (aFlags & FLAG_SYNC_DECODE) { > return CopyFrame(aWhichFrame, aFlags); > } > } Nah, because GetFrame() calls ForceDiscard() and WantDecodedFrames() automatically. (BTW, I noticed after writing this patch that we ended up with two methods named GetFrame(), differing only by their argument types. This is confusing and I apologize. =\ I rename the new one, which replaces methods like GetDecodedImgFrame(), to LookupFrame() in one of the next patches up for review. Unfortunately the rebase looks like it'd be pretty ugly so I'd prefer to just live with this for these few patches where it's a problem.)",ANSWER_TO_QUESTION,0
554061,12,Attached patch v1 — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1529006,7,Attached patch allowing untraceable variant types — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1410565,2,Attached video test_case.mp4 — Details,AUTO_ATTACH_TEST_CASES,0
1386502,2,I can see messages like: > Chrome file doesn't exist: c:\mozilla-source\stylo\obj-firefox-stylo\_tests\reftest\specialpowers\chrome\specialpowers\content\MozillaLogger.js > Chrome file doesn't exist: c:\mozilla-source\stylo\obj-firefox-stylo\_tests\reftest\specialpowers\chrome\specialpowers\content\specialpowersAPI.js > Chrome file doesn't exist: c:\mozilla-source\stylo\obj-firefox-stylo\_tests\reftest\specialpowers\chrome\specialpowers\content\specialpowers.js > Chrome file doesn't exist: c:\mozilla-source\stylo\obj-firefox-stylo\_tests\reftest\reftest\chrome\reftest\content\reftest-content.js in the console.,ERROR_MESSAGE,0
1386502,16,Attached patch White-list source and obj dirs for Windows content process sandbox in developer builds (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1385699,5,Attached video webm movie from MediaRecorder (no duration metadata) — Details,AUTO_ATTACH_TEST_CASES,0
717147,3,Attached patch Patch part.2 Don't do autocomplete during composition (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
717147,4,Attached patch Patch part.2 Don't do autocomplete during composition (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
717147,5,Attached patch Patch part.3 Findbar shouldn't do incremental search during composition (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
717147,6,Attached patch Patch part.3 Findbar shouldn't do incremental search during composition (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
597389,2,Attached patch Patch v1.0 — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1454126,2,Attached file testcase.html — Details,AUTO_ATTACH_TEST_CASES,0
1454126,11,Attached patch Patch for Beta (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1454126,18,Attached patch The patch for m-c (r=m_kato) (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1454126,26,Attached patch Patch for Beta (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1454126,34,Attached patch Patch for Beta — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1359490,57,Attached patch 0001-Avoid-racing-on-done.patch (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
1332070,3,Attached file Test case to reproduce — Details,AUTO_ATTACH_TEST_CASES,0
817531,9,Attached image Screenshot with Firefox17 — Details,AUTO_ATTACH_SCREENSHOT,0
817531,13,Attached patch Fix the referrer header for background image loads. — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
812431,4,Attached image no issue.png — Details,AUTO_ATTACH_SCREENSHOT,0
812431,5,Attached image issue.png — Details,AUTO_ATTACH_SCREENSHOT,0
797889,3,Attached patch Patch (obsolete) — Details — Splinter Review,AUTO_ATTACH_CODE_IMPLEMENTATION,0
